date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:59:52	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2014:59:53%20GMT	https://knightandnoblepublishers.com/assets/images/achivement/s2.webp	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/images/achivement/s2.57.delayed	(from https://knightandnoblepublishers.com/assets/css/style.min.css)
19:59:52	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2014:59:53%20GMT	https://knightandnoblepublishers.com/assets/images/achivement/s1.webp	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/images/achivement/s1.webp	(from https://knightandnoblepublishers.com/assets/css/style.min.css)
19:59:53	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2014:59:54%20GMT	https://knightandnoblepublishers.com/assets/images/achivement/s3.webp	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/images/achivement/s3.59.delayed	(from https://knightandnoblepublishers.com/assets/css/style.min.css)
19:59:53	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2014:59:54%20GMT	https://knightandnoblepublishers.com/assets/images/achivement/s4.webp	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/images/achivement/s4.5a.delayed	(from https://knightandnoblepublishers.com/assets/css/style.min.css)
19:59:54	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2014:59:55%20GMT	https://knightandnoblepublishers.com/assets/images/about-company-bg.webp	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/images/about-company-bg.5b.delayed	(from https://knightandnoblepublishers.com/assets/css/style.min.css)
19:59:55	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2014:59:56%20GMT	https://knightandnoblepublishers.com/assets/images/video-bg.webp	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/images/video-bg.5c.delayed	(from https://knightandnoblepublishers.com/assets/css/style.min.css)
19:59:56	8008/8008	---M--	200	added ('OK')	image/jpeg	etag:%226e1456-1f48-5d111b9003100%22	https://knightandnoblepublishers.com/images/footer_bg.jpg	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/footer_bg.jpg	(from https://knightandnoblepublishers.com/assets/css/style.min.css)
19:59:56	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2014:59:57%20GMT	https://knightandnoblepublishers.com/assets/images/about-company-bg-2.webp	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/images/about-company-bg-2.webp	(from https://knightandnoblepublishers.com/assets/css/style.min.css)
19:59:56	438/438	---M--	200	added ('OK')	image/png	etag:%226e1463-1b6-5d111d5d97200%22	https://knightandnoblepublishers.com/images/line2.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/line2.png	(from https://knightandnoblepublishers.com/assets/css/style.min.css)
19:59:57	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2014:59:58%20GMT	https://knightandnoblepublishers.com/assets/images/header-bg.webp	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/images/header-bg.webp	(from https://knightandnoblepublishers.com/assets/css/style.min.css)
19:59:57	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2014:59:59%20GMT	https://knightandnoblepublishers.com/assets/images/sub/t-bg.html	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/images/sub/t-bg.61.delayed	(from https://knightandnoblepublishers.com/assets/css/style.min.css)
19:59:58	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2014:59:59%20GMT	https://knightandnoblepublishers.com/assets/images/sp.html	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/images/sp.62.delayed	(from https://knightandnoblepublishers.com/assets/css/style.min.css)
19:59:59	87205/87205	---M--	200	added ('OK')	image/png	etag:%226e11a8-154a5-5d1781f7b2c80%22	https://knightandnoblepublishers.com/images/back2.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/back2.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:00	125/125	---M--	200	added ('OK')	image/png	etag:%226e1467-7d-5d111d5d97200%22	https://knightandnoblepublishers.com/images/li_before.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/li_before.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:01	406/406	---M--	200	added ('OK')	image/png	etag:%226e1462-196-5d111d5d97200%22	https://knightandnoblepublishers.com/images/line.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/line.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:01	30523/30523	---M--	200	added ('OK')	image/jpeg	etag:%226e146c-773b-5d111a75b9700%22	https://knightandnoblepublishers.com/images/mega-bg.jpg	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/mega-bg.jpg	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:01	412/412	---M--	200	added ('OK')	image/png	etag:%226e1464-19c-5d111d5d97200%22	https://knightandnoblepublishers.com/images/line_white.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/line_white.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:01	196/196	---M--	200	added ('OK')	image/png	etag:%226e145e-c4-5d111d5d97200%22	https://knightandnoblepublishers.com/images/hr-white.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/hr-white.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:02	34720/34720	---M--	200	added ('OK')	image/jpeg	etag:%226e1194-87a0-5d112c75e0f00%22	https://knightandnoblepublishers.com/images/back1.jpg	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/back1.jpg	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:02	27482/27482	---M--	200	added ('OK')	image/jpeg	etag:%226e14e5-6b5a-5d111a77a1b80%22	https://knightandnoblepublishers.com/images/testimonial_back.jpg	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/testimonial_back.jpg	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:02	569/569	---M--	200	added ('OK')	image/png	etag:%226e14e8-239-5d111d5d97200%22	https://knightandnoblepublishers.com/images/testimonial_right.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/testimonial_right.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:02	604/604	---M--	200	added ('OK')	image/png	etag:%226e14e7-25c-5d111ced0e880%22	https://knightandnoblepublishers.com/images/testimonial_left.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/testimonial_left.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:02	11441/11441	---M--	200	added ('OK')	image/jpeg	etag:%226e121f-2cb1-5d111b30a5000%22	https://knightandnoblepublishers.com/images/bg2.jpg	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/bg2.jpg	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:03	323/323	---M--	200	added ('OK')	image/png	etag:%226e147b-143-5d111d5d97200%22	https://knightandnoblepublishers.com/images/newsletter_before.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/newsletter_before.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:03	321/321	---M--	200	added ('OK')	image/png	etag:%226e1479-141-5d111d5d97200%22	https://knightandnoblepublishers.com/images/newsletter_after.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/newsletter_after.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:03	982/982	---M--	200	added ('OK')	image/png	etag:%226e145b-3d6-5d111c6b5b680%22	https://knightandnoblepublishers.com/images/header_ball.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/header_ball.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:03	254/254	---M--	200	added ('OK')	image/png	etag:%226e144a-fe-5d111d5d97200%22	https://knightandnoblepublishers.com/images/discover2.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/discover2.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:03	234/234	---M--	200	added ('OK')	image/png	etag:%226e116d-ea-5d111d5d97200%22	https://knightandnoblepublishers.com/images/about_bar.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/about_bar.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:04	757/757	---M--	200	added ('OK')	image/png	etag:%226e144f-2f5-5d111ced0e880%22	https://knightandnoblepublishers.com/images/email.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/email.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:05	127056/127056	---M--	200	added ('OK')	image/png	etag:%226e1461-1f050-5d7c60da58100%22	https://knightandnoblepublishers.com/images/liabs_back.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/liabs_back.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:05	895/895	---M--	200	added ('OK')	image/png	etag:%226e118e-37f-5d111ced0e880%22	https://knightandnoblepublishers.com/images/address.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/address.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:05	595/595	---M--	200	added ('OK')	image/png	etag:%226e1490-253-5d111ced0e880%22	https://knightandnoblepublishers.com/images/phone.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/phone.png	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:05	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:06%20GMT	https://knightandnoblepublishers.com/images/bg2.webp	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/bg2.webp	(from https://knightandnoblepublishers.com/assets/css/mystyle.min.css)
20:00:05	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:07%20GMT	https://knightandnoblepublishers.com/assets/slick/css/fonts/slick.eot	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/slick/css/fonts/slick.eot	(from https://knightandnoblepublishers.com/assets/slick/css/slick-theme.min.css)
20:00:06	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:07%20GMT	https://knightandnoblepublishers.com/assets/slick/css/fonts/slick.eot?	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/slick/css/fonts/slick.79d41d.delayed	(from https://knightandnoblepublishers.com/assets/slick/css/slick-theme.min.css)
20:00:07	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:08%20GMT	https://knightandnoblepublishers.com/assets/slick/css/fonts/slick.woff	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/slick/css/fonts/slick.7a.delayed	(from https://knightandnoblepublishers.com/assets/slick/css/slick-theme.min.css)
20:00:07	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:09%20GMT	https://knightandnoblepublishers.com/assets/slick/css/fonts/slick.ttf	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/slick/css/fonts/slick.7b.delayed	(from https://knightandnoblepublishers.com/assets/slick/css/slick-theme.min.css)
20:00:08	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:09%20GMT	https://knightandnoblepublishers.com/assets/slick/css/fonts/slick.svg	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/slick/css/fonts/slick.7c.delayed	(from https://knightandnoblepublishers.com/assets/slick/css/slick-theme.min.css)
20:00:09	120099/120099	---M--	200	added ('OK')	image/jpeg	etag:%226e1160-1d523-5d7c0dde4b800%22	https://knightandnoblepublishers.com/images/about_banner.jpg	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/about_banner.jpg	(from https://knightandnoblepublishers.com/about.php)
20:00:10	75120/75120	---M--	200	added ('OK')	image/png	etag:%226e1491-12570-5d111b30a5000%22	https://knightandnoblepublishers.com/images/policies.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/policies.png	(from https://knightandnoblepublishers.com/about.php)
20:00:10	127055/127055	---M--	200	added ('OK')	image/png	etag:%226e1468-1f04f-5d7c0dde4b800%22	https://knightandnoblepublishers.com/images/location.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/location.png	(from https://knightandnoblepublishers.com/about.php)
20:00:10	96459/96459	---M--	200	added ('OK')	image/png	etag:%226e148f-178cb-5d111b2ebcb80%22	https://knightandnoblepublishers.com/images/people.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/people.png	(from https://knightandnoblepublishers.com/about.php)
20:00:11	2069/2069	---M--	200	added ('OK')	image/png	etag:%226e146b-815-5d111bfad2d00%22	https://knightandnoblepublishers.com/images/manage&develope.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/manage&develope.png	(from https://knightandnoblepublishers.com/about.php)
20:00:11	2031/2031	---M--	200	added ('OK')	image/png	etag:%226e1451-7ef-5d111c6b5b680%22	https://knightandnoblepublishers.com/images/enable&augment.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/enable&augment.png	(from https://knightandnoblepublishers.com/about.php)
20:00:11	3048/3048	---M--	200	added ('OK')	image/png	etag:%226e1492-be8-5d111bfcbb180%22	https://knightandnoblepublishers.com/images/pub.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/pub.png	(from https://knightandnoblepublishers.com/about.php)
20:00:11	2871/2871	---M--	200	added ('OK')	image/png	etag:%226e14d6-b37-5d111c6b5b680%22	https://knightandnoblepublishers.com/images/share&strengthen.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/share&strengthen.png	(from https://knightandnoblepublishers.com/about.php)
20:00:11	4185/4185	---M--	200	added ('OK')	image/png	etag:%226e1459-1059-5d111bfad2d00%22	https://knightandnoblepublishers.com/images/global_innvoation.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/global_innvoation.png	(from https://knightandnoblepublishers.com/about.php)
20:00:12	5232/5232	---M--	200	added ('OK')	image/png	etag:%226e14a6-1470-5d111b9003100%22	https://knightandnoblepublishers.com/images/publishing_research.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/publishing_research.png	(from https://knightandnoblepublishers.com/about.php)
20:00:12	3094/3094	---M--	200	added ('OK')	image/png	etag:%226e144d-c16-5d111bfcbb180%22	https://knightandnoblepublishers.com/images/easily_accessible.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/easily_accessible.png	(from https://knightandnoblepublishers.com/about.php)
20:00:12	4227/4227	---M--	200	added ('OK')	image/png	etag:%226e145d-1083-5d111bfad2d00%22	https://knightandnoblepublishers.com/images/hosting&solution.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/hosting&solution.png	(from https://knightandnoblepublishers.com/about.php)
20:00:12	23963/23963	---M--	200	added ('OK')	image/png	etag:%226e148d-5d9b-5d111b30a5000%22	https://knightandnoblepublishers.com/images/partner.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/partner.png	(from https://knightandnoblepublishers.com/about.php)
20:00:13	387/387	---M--	200	added ('OK')	image/png	etag:%226e1450-183-5d111d5d97200%22	https://knightandnoblepublishers.com/images/email_send.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/email_send.png	(from https://knightandnoblepublishers.com/about.php)
20:00:13	13331/13331	---M--	200	added ('OK')	image/png	etag:%226e147c-3413-5d111b9003100%22	https://knightandnoblepublishers.com/images/newsletter_testimonial.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/newsletter_testimonial.png	(from https://knightandnoblepublishers.com/about.php)
20:00:13	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:14%20GMT	https://knightandnoblepublishers.com/about	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/about	(from https://knightandnoblepublishers.com/about.php)
20:00:13	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:14%20GMT	https://knightandnoblepublishers.com/publication	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/publication	(from https://knightandnoblepublishers.com/about.php)
20:00:13	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:15%20GMT	https://knightandnoblepublishers.com/distribution	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/distribution	(from https://knightandnoblepublishers.com/about.php)
20:00:14	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:15%20GMT	https://knightandnoblepublishers.com/contact-us	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/contact-us.8f.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:15	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:16%20GMT	https://knightandnoblepublishers.com/APC-edit	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/APC-edit.90.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:16	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:17%20GMT	https://knightandnoblepublishers.com/APC-review	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/APC-review.91.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:16	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:18%20GMT	https://knightandnoblepublishers.com/APC-host	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/APC-host.92.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:17	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:18%20GMT	https://knightandnoblepublishers.com/APC-manage	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/APC-manage.93.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:18	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:19%20GMT	https://knightandnoblepublishers.com/APC-advertise	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/APC-advertise.94.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:19	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:20%20GMT	https://knightandnoblepublishers.com/for-authors	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/for-authors.95.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:19	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:21%20GMT	https://knightandnoblepublishers.com/for-librarians	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/for-librarians.96.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:20	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:21%20GMT	https://knightandnoblepublishers.com/for-conference-organizers	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/for-conference-organizers.97.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:21	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:22%20GMT	https://knightandnoblepublishers.com/for-industries-institutions	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/for-industries-institutions.98.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:21	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:23%20GMT	https://knightandnoblepublishers.com/funding-opportunities	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/funding-opportunities.99.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:22	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:23%20GMT	https://knightandnoblepublishers.com/terms	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/terms.9a.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:23	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:25%20GMT	https://knightandnoblepublishers.com/privacy	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/privacy.9b.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:24	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:25%20GMT	https://knightandnoblepublishers.com/service-and-solution	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/service-and-solution.9c.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:25	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:26%20GMT	https://knightandnoblepublishers.com/APC-funds	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/APC-funds.9d.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:25	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:27%20GMT	https://knightandnoblepublishers.com/resources	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/resources.9e.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:26	702/702	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2006%20Sep%202024%2015:00:27%20GMT	https://knightandnoblepublishers.com/APC-in-developing-countries	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/APC-in-developing-countries.9f.delayed	(from https://knightandnoblepublishers.com/about.php)
20:00:27	103764/103764	---M-Z	200	added ('OK')	text/javascript	etag:%226e0e47-19554-5d3fd7bfe4000-gzip%22	https://knightandnoblepublishers.com/assets/js/jquery.min.js	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/js/jquery.min.js	(from https://knightandnoblepublishers.com/about.php)
20:00:28	50428/50428	---M-Z	200	added ('OK')	text/javascript	etag:%226e0e45-c4fc-5d3fd5e8c6880-gzip%22	https://knightandnoblepublishers.com/assets/js/bootstrap.min.js	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/js/bootstrap.min.js	(from https://knightandnoblepublishers.com/about.php)
20:00:28	42835/42835	---M-Z	200	added ('OK')	text/javascript	etag:%226e0e4e-a753-5d3fd5f438380-gzip%22	https://knightandnoblepublishers.com/assets/js/slick.min.js	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/js/slick.min.js	(from https://knightandnoblepublishers.com/about.php)
20:00:28	2160/2160	---M-Z	200	added ('OK')	text/javascript	etag:%226e0e4b-870-5db4c21a4d000-gzip%22	https://knightandnoblepublishers.com/assets/js/script.min.js	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/js/script.min.js	(from https://knightandnoblepublishers.com/about.php)
20:00:28	4884/4884	---M-Z	200	added ('OK')	text/css	etag:%226e3668-1314-616aa9b82cd46-gzip%22	https://knightandnoblepublishers.com/assets/css/new-publicaiton.css	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/css/new-publicaiton.css	(from https://knightandnoblepublishers.com/publication.php)
20:00:29	119366/119366	---M--	200	added ('OK')	image/png	etag:%226e1501-1d246-5d7c0f0f78800%22	https://knightandnoblepublishers.com/images/jr/banner.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/jr/banner.png	(from https://knightandnoblepublishers.com/publication.php)
20:00:29	52419/52419	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Sep%202024%2015:00:30%20GMT	https://knightandnoblepublishers.com/publication-about.php	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/publication-about.html	(from https://knightandnoblepublishers.com/publication.php)
20:00:30	196384/196384	---M--	200	added ('OK')	image/jpeg	etag:%226e1503-2ff20-5d7c0f1160c80%22	https://knightandnoblepublishers.com/images/jr/jr-1.jpg	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/jr/jr-1.jpg	(from https://knightandnoblepublishers.com/publication.php)
20:00:30	410/410	---M--	200	added ('OK')	image/png	etag:%226e1500-19a-5d7c0f1160c80%22	https://knightandnoblepublishers.com/images/jr/articles.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/jr/articles.png	(from https://knightandnoblepublishers.com/publication.php)
20:00:30	6195/6195	---M-Z	200	added ('OK')	text/css	etag:%226e0e33-1833-5e59c41bb3500-gzip%22	https://knightandnoblepublishers.com/assets/css/publication.min.css	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/css/publication.min.css	(from https://knightandnoblepublishers.com/service-and-solution.php)
20:00:30	1929/1929	---M-Z	200	added ('OK')	text/css	etag:%226e0e38-789-5e59c729b6a00-gzip%22	https://knightandnoblepublishers.com/assets/css/services.min.css	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/assets/css/services.min.css	(from https://knightandnoblepublishers.com/service-and-solution.php)
20:00:30	1259/1259	---M--	200	added ('OK')	image/png	etag:%226e14db-4eb-5d111c6b5b680%22	https://knightandnoblepublishers.com/images/ss1.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/ss1.png	(from https://knightandnoblepublishers.com/service-and-solution.php)
20:00:31	65499/65499	---M--	200	added ('OK')	image/jpeg	etag:%226e14d4-ffdb-5d111b30a5000%22	https://knightandnoblepublishers.com/images/service-banner.jpg	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/service-banner.jpg	(from https://knightandnoblepublishers.com/service-and-solution.php)
20:00:31	261/261	---M--	200	added ('OK')	image/png	etag:%226e14e3-105-5d111d5d97200%22	https://knightandnoblepublishers.com/images/ss_underline.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/ss_underline.png	(from https://knightandnoblepublishers.com/service-and-solution.php)
20:00:31	839/839	---M--	200	added ('OK')	image/png	etag:%226e14dc-347-5d111ced0e880%22	https://knightandnoblepublishers.com/images/ss2.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/ss2.png	(from https://knightandnoblepublishers.com/service-and-solution.php)
20:00:31	1729/1729	---M--	200	added ('OK')	image/png	etag:%226e14dd-6c1-5d111c6b5b680%22	https://knightandnoblepublishers.com/images/ss3.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/ss3.png	(from https://knightandnoblepublishers.com/service-and-solution.php)
20:00:31	1962/1962	---M--	200	added ('OK')	image/png	etag:%226e14de-7aa-5d111c6b5b680%22	https://knightandnoblepublishers.com/images/ss4.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/ss4.png	(from https://knightandnoblepublishers.com/service-and-solution.php)
20:00:32	2634/2634	---M--	200	added ('OK')	image/png	etag:%226e1495-a4a-5d111c6973200%22	https://knightandnoblepublishers.com/images/publication1.png	D:/Work/Knightpub/knightpub/knightandnoblepublishers.com/images/publication1.png	(from https://knightandnoblepublishers.com/service-and-solution.php)
